#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  338.9080375       1.0000       8071.8       0.0000      4.20117E-11   0.0000       0.0000       21791.       0.0000    
  339.0000000       1.0000       8081.0       0.0000      4.20117E-11   0.0000       0.0000       21825.       0.0000    
  339.0000000       1.0000       8081.0       0.0000      4.20117E-11   0.0000       0.0000       21825.       0.0000    
  339.3632150       1.0000       8108.5       0.0000      4.20117E-11   0.0000       0.0000       21951.       0.0000    
  339.7264300       1.0000       8133.5       0.0000      4.20117E-11   0.0000       0.0000       22072.       0.0000    
  340.0000000       1.0000       8152.2       0.0000      4.20117E-11   0.0000       0.0000       22159.       0.0000    
  340.0000000       1.0000       8152.2       0.0000      4.20117E-11   0.0000       0.0000       22159.       0.0000    
  340.2001218       1.0000       8150.4       0.0000      4.20117E-11   0.0000       0.0000       22220.       0.0000    
  340.4002436       1.0000       8140.2       0.0000      4.20117E-11   0.0000       0.0000       22278.       0.0000    
  340.4264857       1.0000       8138.8       0.0000      4.20117E-11   0.0000       0.0000       22285.       0.0000    
  340.4789699       1.0000       8136.2       0.0000      4.20117E-11   0.0000       0.0000       22300.       0.0000    
  340.4789699       1.0000       8136.2       0.0000      4.20117E-11   0.0000       0.0000       22300.       0.0000    
  340.6390673       1.0000       8125.4       0.0000      4.20117E-11   0.0000       0.0000       22344.       0.0000    
  340.7991647       1.0000       8114.9       0.0000      4.20117E-11   0.0000       0.0000       22387.       0.0000    
  341.0000000       1.0000       8101.7       0.0000      4.20117E-11   0.0000       0.0000       22440.       0.0000    
  341.0000000       1.0000       8101.7       0.0000      4.20117E-11   0.0000       0.0000       22440.       0.0000    
  341.0334978       1.0000       8099.5       0.0000      4.20117E-11   0.0000       0.0000       22448.       0.0000    
  341.0669955       1.0000       8097.3       0.0000      4.20117E-11   0.0000       0.0000       22457.       0.0000    
  341.0986329       1.0000       8090.2       0.0000      4.20117E-11   0.0000       0.0000       22465.       0.0000    
  341.1209903       1.0000       8085.1       0.0000      4.20117E-11   0.0000       0.0000       22470.       0.0000    
  341.1405617       1.0000       8080.6       0.0000      4.20117E-11   0.0000       0.0000       22475.       0.0000    
  341.1612116       1.0000       8075.8       0.0000      4.20117E-11   0.0000       0.0000       22480.       0.0000    
  341.1798055       1.0000       8071.6       0.0000      4.20117E-11   0.0000       0.0000       22484.       0.0000    
  341.1984890       1.0000       8067.3       0.0000      4.20117E-11   0.0000       0.0000       22489.       0.0000    
  341.2164927       1.0000       8063.1       0.0000      4.20117E-11   0.0000       0.0000       22493.       0.0000    
  341.2347019       1.0000       8058.9       0.0000      4.20117E-11   0.0000       0.0000       22497.       0.0000    
  341.2529417       1.0000       8054.7       0.0000      4.20117E-11   0.0000       0.0000       22502.       0.0000    
  341.2719537       1.0000       8050.4       0.0000      4.20117E-11   0.0000       0.0000       22506.       0.0000    
  341.2926427       1.0000       8045.6       0.0000      4.20117E-11   0.0000       0.0000       22511.       0.0000    
  341.3153501       1.0000       8040.4       0.0000      4.20117E-11   0.0000       0.0000       22516.       0.0000    
  341.3408346       1.0000       8034.5       0.0000      4.20117E-11   0.0000       0.0000       22522.       0.0000    
  341.3695986       1.0000       8027.9       0.0000      4.20117E-11   0.0000       0.0000       22528.       0.0000    
  341.4029150       1.0000       8020.2       0.0000      4.20117E-11   0.0000       0.0000       22535.       0.0000    
  341.4420061       1.0000       8011.2       0.0000      4.20117E-11   0.0000       0.0000       22544.       0.0000    
  341.4891999       1.0000       8000.4       0.0000      4.20117E-11   0.0000       0.0000       22554.       0.0000    
  341.5478014       1.0000       7986.9       0.0000      4.20117E-11   0.0000       0.0000       22567.       0.0000    
  341.6239840       1.0000       7969.4       0.0000      4.20117E-11   0.0000       0.0000       22583.       0.0000    
  341.7273979       1.0000       7945.6       0.0000      4.20117E-11   0.0000       0.0000       22604.       0.0000    
  341.8824781       1.0000       7909.9       0.0000      4.20117E-11   0.0000       0.0000       22635.       0.0000    
  342.0000000       1.0000       7882.9       0.0000      4.20117E-11   0.0000       0.0000       22658.       0.0000    
  342.0000000       1.0000       7882.9       0.0000      4.20117E-11   0.0000       0.0000       22658.       0.0000    
  342.0253099       1.0000       7877.0       0.0000      4.20117E-11   0.0000       0.0000       22663.       0.0000    
  342.0506198       1.0000       7871.2       0.0000      4.20117E-11   0.0000       0.0000       22668.       0.0000    
  342.1012396       1.0000       7848.7       0.0000      4.20117E-11   0.0000       0.0000       22677.       0.0000    
  342.2024792       1.0000       7792.2       0.0000      4.20117E-11   0.0000       0.0000       22693.       0.0000    
  342.4049584       1.0000       7679.1       0.0000      4.20117E-11   0.0000       0.0000       22720.       0.0000    
  342.8099168       1.0000       7452.8       0.0000      4.20117E-11   0.0000       0.0000       22764.       0.0000    
  343.0000000       1.0000       7346.6       0.0000      4.20117E-11   0.0000       0.0000       22783.       0.0000    
  343.0000000       1.0000       7346.6       0.0000      4.20117E-11   0.0000       0.0000       22783.       0.0000    
  343.0343974       1.0000       6590.4       0.0000      4.20117E-11   0.0000       0.0000       71933.       0.0000    
  343.0687947       1.0000       6052.4       0.0000      4.20117E-11   0.0000       0.0000       69465.       0.0000    
  343.1011975       1.0000       5889.3       0.0000      4.20117E-11   0.0000       0.0000       53135.       0.0000    
  343.1334790       1.0000       5922.1       0.0000      4.20117E-11   0.0000       0.0000       41298.       0.0000    
  343.1755055       1.0000       5996.5       0.0000      4.20117E-11   0.0000       0.0000       37820.       0.0000    
  343.2407045       1.0000       5994.6       0.0000      4.20117E-11   0.0000       0.0000       39835.       0.0000    
  343.3212849       1.0000       5936.8       0.0000      4.20117E-11   0.0000       0.0000       40714.       0.0000    
  343.4507502       1.0000       5850.3       0.0000      4.20117E-11   0.0000       0.0000       40060.       0.0000    
  343.6548670       1.0000       5722.9       0.0000      4.20117E-11   0.0000       0.0000       39070.       0.0000    
  344.0000000       1.0000       5540.2       0.0000      4.20117E-11   0.0000       0.0000       37805.       0.0000    
  344.0000000       1.0000       5540.2       0.0000      4.20117E-11   0.0000       0.0000       37805.       0.0000    
  344.0275179       1.0000       5533.2       0.0000      4.20117E-11   0.0000       0.0000       37707.       0.0000    
  344.0550358       1.0000       5526.2       0.0000      4.20117E-11   0.0000       0.0000       37610.       0.0000    
  344.1100716       1.0000       5513.4       0.0000      4.20117E-11   0.0000       0.0000       37425.       0.0000    
  344.2201431       1.0000       5488.5       0.0000      4.20117E-11   0.0000       0.0000       37073.       0.0000    
  344.4402862       1.0000       5438.7       0.0000      4.20117E-11   0.0000       0.0000       36450.       0.0000    
  344.8805725       1.0000       5339.0       0.0000      4.20117E-11   0.0000       0.0000       35427.       0.0000    
  345.0000000       1.0000       5312.0       0.0000      4.20117E-11   0.0000       0.0000       35166.       0.0000    
  345.0000000       1.0000       5312.0       0.0000      4.20117E-11   0.0000       0.0000       35166.       0.0000    
  345.3522290       1.0000       5239.7       0.0000      4.20117E-11   0.0000       0.0000       34491.       0.0000    
  345.7044580       1.0000       5169.3       0.0000      4.20117E-11   0.0000       0.0000       33892.       0.0000    
  346.0000000       1.0000       5110.2       0.0000      4.20117E-11   0.0000       0.0000       33439.       0.0000    
  346.0000000       1.0000       5110.2       0.0000      4.20117E-11   0.0000       0.0000       33439.       0.0000    
  346.2817832       1.0000       5068.1       0.0000      4.20117E-11   0.0000       0.0000       33048.       0.0000    
  346.5635664       1.0000       5030.6       0.0000      4.20117E-11   0.0000       0.0000       32693.       0.0000    
  347.0000000       1.0000       4972.4       0.0000      4.20117E-11   0.0000       0.0000       32215.       0.0000    
  347.0000000       1.0000       4972.4       0.0000      4.20117E-11   0.0000       0.0000       32215.       0.0000    
  347.2254266       1.0000       4946.5       0.0000      4.20117E-11   0.0000       0.0000       31987.       0.0000    
  347.4508531       1.0000       4922.5       0.0000      4.20117E-11   0.0000       0.0000       31775.       0.0000    
  347.9017062       1.0000       4874.4       0.0000      4.20117E-11   0.0000       0.0000       31398.       0.0000    
  348.0000000       1.0000       4863.9       0.0000      4.20117E-11   0.0000       0.0000       31318.       0.0000    
  348.0000000       1.0000       4863.9       0.0000      4.20117E-11   0.0000       0.0000       31318.       0.0000    
  348.3606825       1.0000       4837.1       0.0000      4.20117E-11   0.0000       0.0000       31052.       0.0000    
  348.7213650       1.0000       4813.1       0.0000      4.20117E-11   0.0000       0.0000       30809.       0.0000    
  349.0000000       1.0000       4794.5       0.0000      4.20117E-11   0.0000       0.0000       30631.       0.0000    
  349.0000000       1.0000       4794.5       0.0000      4.20117E-11   0.0000       0.0000       30631.       0.0000    
  349.2885460       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       30463.       0.0000    
  349.5770920       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       30306.       0.0000    
  350.0000000       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       30094.       0.0000    
  350.0000000       1.0000       4790.0       0.0000      4.20117E-11   0.0000       0.0000       30094.       0.0000    
  350.2308368       1.0000       4803.0       0.0000      4.20117E-11   0.0000       0.0000       29987.       0.0000    
  350.4616736       1.0000       4821.5       0.0000      4.20117E-11   0.0000       0.0000       29888.       0.0000    
  350.9233472       1.0000       4858.4       0.0000      4.20117E-11   0.0000       0.0000       29707.       0.0000    
  351.0000000       1.0000       4864.6       0.0000      4.20117E-11   0.0000       0.0000       29678.       0.0000    
  351.0000000       1.0000       4864.6       0.0000      4.20117E-11   0.0000       0.0000       29678.       0.0000    
  351.3693389       1.0000       4902.2       0.0000      4.20117E-11   0.0000       0.0000       29547.       0.0000    
  351.7386777       1.0000       4941.6       0.0000      4.20117E-11   0.0000       0.0000       29426.       0.0000    
  352.0000000       1.0000       4969.5       0.0000      4.20117E-11   0.0000       0.0000       29345.       0.0000    
  352.0000000       1.0000       4969.5       0.0000      4.20117E-11   0.0000       0.0000       29345.       0.0000    
  352.2954711       1.0000       5007.1       0.0000      4.20117E-11   0.0000       0.0000       29260.       0.0000    
  352.5909422       1.0000       5046.5       0.0000      4.20117E-11   0.0000       0.0000       29180.       0.0000    
  353.0000000       1.0000       5101.1       0.0000      4.20117E-11   0.0000       0.0000       29078.       0.0000    
  353.0000000       1.0000       5101.1       0.0000      4.20117E-11   0.0000       0.0000       29078.       0.0000    
  353.2363769       1.0000       5143.8       0.0000      4.20117E-11   0.0000       0.0000       29026.       0.0000    
  353.4727537       1.0000       5191.1       0.0000      4.20117E-11   0.0000       0.0000       28978.       0.0000    
  353.9455075       1.0000       5285.7       0.0000      4.20117E-11   0.0000       0.0000       28896.       0.0000    
  354.0000000       1.0000       5296.6       0.0000      4.20117E-11   0.0000       0.0000       28887.       0.0000    
  354.0000000       1.0000       5296.6       0.0000      4.20117E-11   0.0000       0.0000       28887.       0.0000    
  354.0046236       1.0000       5320.8       0.0000      4.20117E-11   0.0000       0.0000       13101.       0.0000    
  354.0092473       1.0000       5363.0       0.0000      4.20117E-11   0.0000       0.0000       948.89       0.0000    
  354.0134993       1.0000       5402.1       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0183215       1.0000       5444.3       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0235096       1.0000       5487.5       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0295705       1.0000       5535.0       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0367403       1.0000       5587.9       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0460314       1.0000       5651.4       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0614145       1.0000       5745.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0775514       1.0000       5832.7       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0952474       1.0000       5966.0       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.1127748       1.0000       6093.9       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.1321040       1.0000       6210.4       0.0000      4.20117E-11   0.0000       0.0000       1037.3       0.0000    
  354.1528446       1.0000       6284.2       0.0000      4.20117E-11   0.0000       0.0000       4740.0       0.0000    
  354.1760775       1.0000       6298.7       0.0000      4.20117E-11   0.0000       0.0000       10019.       0.0000    
  354.2020327       1.0000       6278.7       0.0000      4.20117E-11   0.0000       0.0000       13041.       0.0000    
  354.2319561       1.0000       6237.6       0.0000      4.20117E-11   0.0000       0.0000       14914.       0.0000    
  354.2669690       1.0000       6218.9       0.0000      4.20117E-11   0.0000       0.0000       13956.       0.0000    
  354.3090002       1.0000       6232.7       0.0000      4.20117E-11   0.0000       0.0000       12576.       0.0000    
  354.3607550       1.0000       6260.8       0.0000      4.20117E-11   0.0000       0.0000       12229.       0.0000    
  354.4273817       1.0000       6289.1       0.0000      4.20117E-11   0.0000       0.0000       12583.       0.0000    
  354.5171632       1.0000       6321.2       0.0000      4.20117E-11   0.0000       0.0000       12968.       0.0000    
  354.6460732       1.0000       6367.3       0.0000      4.20117E-11   0.0000       0.0000       13334.       0.0000    
  354.8495059       1.0000       6440.8       0.0000      4.20117E-11   0.0000       0.0000       13877.       0.0000    
  355.0000000       1.0000       6495.2       0.0000      4.20117E-11   0.0000       0.0000       14260.       0.0000    
  355.0000000       1.0000       6495.2       0.0000      4.20117E-11   0.0000       0.0000       14260.       0.0000    
  355.0034017       1.0000       6496.5       0.0000      4.20117E-11   0.0000       0.0000       14269.       0.0000    
  355.0068033       1.0000       6497.7       0.0000      4.20117E-11   0.0000       0.0000       14277.       0.0000    
  355.0136066       1.0000       6500.2       0.0000      4.20117E-11   0.0000       0.0000       14295.       0.0000    
  355.0272133       1.0000       6505.1       0.0000      4.20117E-11   0.0000       0.0000       14329.       0.0000    
  355.0544265       1.0000       6514.9       0.0000      4.20117E-11   0.0000       0.0000       14401.       0.0000    
  355.1088531       1.0000       6532.0       0.0000      4.20117E-11   0.0000       0.0000       14541.       0.0000    
  355.2177062       1.0000       6564.1       0.0000      4.20117E-11   0.0000       0.0000       14807.       0.0000    
  355.4354123       1.0000       6628.5       0.0000      4.20117E-11   0.0000       0.0000       15309.       0.0000    
  355.8708247       1.0000       6757.2       0.0000      4.20117E-11   0.0000       0.0000       16133.       0.0000    
  356.0000000       1.0000       6795.4       0.0000      4.20117E-11   0.0000       0.0000       16368.       0.0000    
  356.0000000       1.0000       6795.4       0.0000      4.20117E-11   0.0000       0.0000       16368.       0.0000    
  356.3483299       1.0000       6898.4       0.0000      4.20117E-11   0.0000       0.0000       16935.       0.0000    
  356.6966597       1.0000       7001.4       0.0000      4.20117E-11   0.0000       0.0000       17446.       0.0000    
  357.0000000       1.0000       7091.1       0.0000      4.20117E-11   0.0000       0.0000       17854.       0.0000    
  357.0000000       1.0000       7091.1       0.0000      4.20117E-11   0.0000       0.0000       17854.       0.0000    
  357.2786639       1.0000       7159.7       0.0000      4.20117E-11   0.0000       0.0000       18196.       0.0000    
  357.5573278       1.0000       7223.8       0.0000      4.20117E-11   0.0000       0.0000       18510.       0.0000    
  358.0000000       1.0000       7325.7       0.0000      4.20117E-11   0.0000       0.0000       18950.       0.0000    
  358.0000000       1.0000       7325.7       0.0000      4.20117E-11   0.0000       0.0000       18950.       0.0000    
  358.2229311       1.0000       7376.9       0.0000      4.20117E-11   0.0000       0.0000       19159.       0.0000    
  358.4458622       1.0000       7428.2       0.0000      4.20117E-11   0.0000       0.0000       19356.       0.0000    
  358.4664365       1.0000       7433.0       0.0000      4.20117E-11   0.0000       0.0000       19374.       0.0000    
  358.5075852       1.0000       7442.4       0.0000      4.20117E-11   0.0000       0.0000       19410.       0.0000    
  358.5075852       1.0000       7442.4       0.0000      4.20117E-11   0.0000       0.0000       19410.       0.0000    
  358.6859301       1.0000       7478.6       0.0000      4.20117E-11   0.0000       0.0000       19559.       0.0000    
  358.8642750       1.0000       7516.0       0.0000      4.20117E-11   0.0000       0.0000       19701.       0.0000    
  359.0000000       1.0000       7544.8       0.0000      4.20117E-11   0.0000       0.0000       19805.       0.0000    
  359.0000000       1.0000       7544.8       0.0000      4.20117E-11   0.0000       0.0000       19805.       0.0000    
  359.1426759       1.0000       7573.4       0.0000      4.20117E-11   0.0000       0.0000       19912.       0.0000    
  359.2853518       1.0000       7600.2       0.0000      4.20117E-11   0.0000       0.0000       20014.       0.0000    
  359.5707036       1.0000       7654.5       0.0000      4.20117E-11   0.0000       0.0000       20206.       0.0000    
  360.0000000       1.0000       7736.1       0.0000      4.20117E-11   0.0000       0.0000       20470.       0.0000    
