#      time         order        pmv_1        ppd_1     
  6885.000000       1.0000       0.0000       0.0000    
  6885.000000       1.0000       0.0000       0.0000    
  6885.253430       1.0000       0.0000       0.0000    
  6885.506860       1.0000       0.0000       0.0000    
  6886.000000       1.0000       0.0000       0.0000    
  6886.000000       1.0000       0.0000       0.0000    
  6886.202744       1.0000       0.0000       0.0000    
  6886.405488       1.0000       0.0000       0.0000    
  6886.810975       1.0000       0.0000       0.0000    
  6887.310975       1.0000       0.0000       0.0000    
  6887.667286       1.0000       0.0000       0.0000    
  6887.667286       1.0000       0.0000       0.0000    
  6887.671448       1.0000       0.0000       0.0000    
  6887.675610       1.0000       0.0000       0.0000    
  6887.683933       1.0000       0.0000       0.0000    
  6887.700580       1.0000       0.0000       0.0000    
  6887.733874       1.0000       0.0000       0.0000    
  6887.800462       1.0000       0.0000       0.0000    
  6887.933638       1.0000       0.0000       0.0000    
  6888.000000       1.0000       0.0000       0.0000    
  6888.000000       1.0000       0.0000       0.0000    
  6888.106541       1.0000       0.0000       0.0000    
  6888.213081       1.0000       0.0000       0.0000    
  6888.426163       1.0000       0.0000       0.0000    
  6888.852326       1.0000       0.0000       0.0000    
  6889.000000       1.0000       0.0000       0.0000    
  6889.000000       1.0000       0.0000       0.0000    
  6889.340930       1.0000       0.0000       0.0000    
  6889.681861       1.0000       0.0000       0.0000    
  6890.000000       1.0000       0.0000       0.0000    
  6890.000000       1.0000       0.0000       0.0000    
  6890.272744       1.0000       0.0000       0.0000    
  6890.545488       1.0000       0.0000       0.0000    
  6891.000000       1.0000       0.0000       0.0000    
  6891.000000       1.0000       0.0000       0.0000    
  6891.218195       1.0000       0.0000       0.0000    
  6891.436391       1.0000       0.0000       0.0000    
  6891.872782       1.0000       0.0000       0.0000    
  6892.000000       1.0000       0.0000       0.0000    
  6892.000000       1.0000       0.0000       0.0000    
  6892.040675       1.0000       0.0000       0.0000    
  6892.081349       1.0000       0.0000       0.0000    
  6892.107364       1.0000       0.0000       0.0000    
  6892.128301       1.0000       0.0000       0.0000    
  6892.151842       1.0000       0.0000       0.0000    
  6892.171218       1.0000       0.0000       0.0000    
  6892.190858       1.0000       0.0000       0.0000    
  6892.209064       1.0000       0.0000       0.0000    
  6892.227492       1.0000       0.0000       0.0000    
  6892.245652       1.0000       0.0000       0.0000    
  6892.264212       1.0000       0.0000       0.0000    
  6892.283987       1.0000       0.0000       0.0000    
  6892.305577       1.0000       0.0000       0.0000    
  6892.329547       1.0000       0.0000       0.0000    
  6892.356431       1.0000       0.0000       0.0000    
  6892.387244       1.0000       0.0000       0.0000    
  6892.423025       1.0000       0.0000       0.0000    
  6892.465616       1.0000       0.0000       0.0000    
  6892.517592       1.0000       0.0000       0.0000    
  6892.583590       1.0000       0.0000       0.0000    
  6892.670413       1.0000       0.0000       0.0000    
  6892.794776       1.0000       0.0000       0.0000    
  6892.985552       1.0000     -0.66674       14.340    
  6893.000000       1.0000     -0.66600       14.319    
  6893.000000       1.0000     -0.66598       14.319    
  6893.032540       1.0000     -0.66588       14.316    
  6893.065079       1.0000     -0.66581       14.314    
  6893.130159       1.0000     -0.66567       14.310    
  6893.260318       1.0000     -0.66523       14.297    
  6893.520635       1.0000     -0.66387       14.259    
  6893.536803       1.0000     -0.66377       14.256    
  6893.569139       1.0000     -0.66358       14.251    
  6893.633811       1.0000     -0.66319       14.240    
  6893.763154       1.0000     -0.66231       14.215    
  6894.000000       1.0000     -0.66027       14.158    
  6894.000000       1.0000     -0.66027       14.158    
  6894.041651       1.0000     -0.40189       8.3655    
  6894.083302       1.0000     -0.36549       7.7806    
  6894.122204       1.0000     -0.40216       8.3700    
  6894.159836       1.0000     -0.43290       8.9085    
  6894.218706       1.0000     -0.44062       9.0501    
  6894.291777       1.0000     -0.43457       8.9390    
  6894.399897       1.0000     -0.42975       8.8515    
  6894.569344       1.0000     -0.42613       8.7864    
  6894.627479       1.0000     -0.42498       8.7658    
  6894.743749       1.0000     -0.42268       8.7251    
  6894.976289       1.0000     -0.41854       8.6519    
  6895.000000       1.0000     -0.41812       8.6446    
  6895.000000       1.0000     -0.41812       8.6446    
  6895.031122       1.0000     -0.41762       8.6358    
  6895.062244       1.0000     -0.41710       8.6267    
  6895.124488       1.0000     -0.41609       8.6090    
  6895.248976       1.0000     -0.41425       8.5770    
  6895.497953       1.0000     -0.41128       8.5256    
  6895.591069       1.0000     -0.41008       8.5049    
  6895.777301       1.0000     -0.40790       8.4675    
  6896.000000       1.0000     -0.40556       8.4277    
  6896.000000       1.0000     -0.40556       8.4277    
  6896.199181       1.0000     -0.40351       8.3928    
  6896.398362       1.0000     -0.40149       8.3587    
  6896.796724       1.0000     -0.39766       8.2946    
  6897.000000       1.0000     -0.39575       8.2628    
  6897.000000       1.0000     -0.39575       8.2628    
  6897.318690       1.0000     -0.39472       8.2457    
  6897.637379       1.0000     -0.39536       8.2564    
  6898.000000       1.0000     -0.39787       8.2981    
  6898.000000       1.0000     -0.39787       8.2981    
  6898.254952       1.0000     -0.39848       8.3082    
  6898.509903       1.0000     -0.39814       8.3027    
  6899.000000       1.0000     -0.39545       8.2579    
  6899.000000       1.0000     -0.39545       8.2579    
  6899.203961       1.0000     -0.39440       8.2405    
  6899.407923       1.0000     -0.39336       8.2233    
  6899.815845       1.0000     -0.39146       8.1920    
  6900.000000       1.0000     -0.39063       8.1785    
  6900.000000       1.0000     -0.39063       8.1785    
  6900.326338       1.0000     -0.38920       8.1552    
  6900.652676       1.0000     -0.38767       8.1303    
  6901.000000       1.0000     -0.38588       8.1013    
  6901.000000       1.0000     -0.38588       8.1013    
  6901.261071       1.0000     -0.38478       8.0835    
  6901.522141       1.0000     -0.38384       8.0683    
  6902.000000       1.0000     -0.38320       8.0582    
  6902.000000       1.0000     -0.38320       8.0582    
  6902.208856       1.0000     -0.38265       8.0492    
  6902.417713       1.0000     -0.38186       8.0366    
  6902.835426       1.0000     -0.38033       8.0122    
  6903.000000       1.0000     -0.37964       8.0013    
  6903.000000       1.0000     -0.37964       8.0013    
  6903.334170       1.0000     -0.37893       7.9900    
  6903.668341       1.0000     -0.37885       7.9887    
  6904.000000       1.0000     -0.37911       7.9927    
  6904.000000       1.0000     -0.37911       7.9927    
  6904.267336       1.0000     -0.37967       8.0018    
  6904.534672       1.0000     -0.38047       8.0145    
  6905.000000       1.0000     -0.38192       8.0377    
  6905.000000       1.0000     -0.38192       8.0377    
  6905.045532       1.0000     -0.43492       8.9454    
  6905.091064       1.0000     -0.45424       9.3063    
  6905.114175       1.0000     -0.46301       9.4753    
  6905.136171       1.0000     -0.47053       9.6229    
  6905.159942       1.0000     -0.47783       9.7686    
  6905.184278       1.0000     -0.48456       9.9048    
  6905.211617       1.0000     -0.49126       10.043    
  6905.242106       1.0000     -0.49777       10.178    
  6905.277761       1.0000     -0.50436       10.317    
  6905.320024       1.0000     -0.51108       10.461    
  6905.371947       1.0000     -0.51819       10.615    
  6905.437865       1.0000     -0.52585       10.784    
  6905.525563       1.0000     -0.53450       10.978    
  6905.649833       1.0000     -0.54495       11.216    
  6905.842001       1.0000     -0.55865       11.535    
  6906.000000       1.0000     -0.56861       11.772    
  6906.000000       1.0000     -0.56861       11.772    
  6906.036425       1.0000     -0.57076       11.824    
  6906.072851       1.0000     -0.57284       11.874    
  6906.145702       1.0000     -0.57679       11.970    
  6906.291403       1.0000       0.0000       0.0000    
  6906.582807       1.0000       0.0000       0.0000    
  6907.000000       1.0000       0.0000       0.0000    
  6907.000000       1.0000       0.0000       0.0000    
  6907.041528       1.0000       0.0000       0.0000    
  6907.083057       1.0000       0.0000       0.0000    
  6907.166114       1.0000       0.0000       0.0000    
  6907.166114       1.0000       0.0000       0.0000    
  6907.199336       1.0000       0.0000       0.0000    
  6907.232559       1.0000       0.0000       0.0000    
  6907.299004       1.0000       0.0000       0.0000    
  6907.431895       1.0000       0.0000       0.0000    
  6907.485052       1.0000       0.0000       0.0000    
  6907.591364       1.0000       0.0000       0.0000    
  6907.803990       1.0000       0.0000       0.0000    
  6908.000000       1.0000       0.0000       0.0000    
  6908.000000       1.0000       0.0000       0.0000    
  6908.106313       1.0000       0.0000       0.0000    
  6908.212625       1.0000       0.0000       0.0000    
  6908.425251       1.0000       0.0000       0.0000    
  6908.510301       1.0000       0.0000       0.0000    
  6908.680401       1.0000       0.0000       0.0000    
  6909.000000       1.0000       0.0000       0.0000    
  6909.000000       1.0000       0.0000       0.0000    
  6909.170100       1.0000       0.0000       0.0000    
  6909.340201       1.0000       0.0000       0.0000    
  6909.680401       1.0000       0.0000       0.0000    
  6910.000000       1.0000       0.0000       0.0000    
  6910.000000       1.0000       0.0000       0.0000    
  6910.272161       1.0000       0.0000       0.0000    
  6910.544321       1.0000       0.0000       0.0000    
  6911.044321       1.0000       0.0000       0.0000    
  6911.544321       1.0000       0.0000       0.0000    
  6911.664013       1.0000       0.0000       0.0000    
  6911.664013       1.0000       0.0000       0.0000    
  6911.832006       1.0000       0.0000       0.0000    
